Id,ApiGameId,SystemId,Title,Genre,CoverURL,Upc
371,39519,NES,Jaws [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Jaws_%28NES%29.jpg/220px-Jaws_%28NES%29.jpg,
372,9169,NES,Jeopardy,Other,https://www.mobygames.com/images/covers/l/174665-jeopardy-nes-front-cover.jpg,
373,9170,NES,Jeopardy 25th Anniversary,Other,https://www.mobygames.com/images/covers/l/78029-jeopardy-25th-anniversary-edition-nes-front-cover.jpg,
374,9172,NES,Jeopardy Jr,Other,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/jeopardy-junior-edition-usa.png,
375,9176,NES,Jetsons Cogswell's Caper,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/c/c0/The_Jetsons_Cogswell%27s_Caper.jpg,
376,9177,NES,Jimmy Connors Tennis,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/JimmyConnorsTennisUSNovember1993NESCoverArtImage.jpg/220px-JimmyConnorsTennisUSNovember1993NESCoverArtImage.jpg,
377,9179,NES,Joe and Mac,Action & Adventure,https://www.mobygames.com/images/covers/l/76292-joe-mac-caveman-ninja-nes-front-cover.png,
378,12279,NES,John Elway's Quarterback,Football,https://www.mobygames.com/images/covers/l/17567-john-elway-s-quarterback-nes-front-cover.jpg,
379,12280,NES,Jordan vs Bird One on One,Basketball,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/jordan-vs-bird-one-on-one-usa.png,
380,12281,NES,Joshua: The Battle of Jericho,Action & Adventure,https://www.mobygames.com/images/covers/l/174560-joshua-the-battle-of-jericho-genesis-front-cover.jpg,
381,12282,NES,Journey to Silius,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Journey_to_Silius_box.jpg/220px-Journey_to_Silius_box.jpg,
382,12283,NES,Joust,Action & Adventure,https://www.mobygames.com/images/covers/l/205175-joust-nes-front-cover.jpg,
383,9190,NES,Jurassic Park,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Jurassic_Park_box_art_%28NES%29.jpg/220px-Jurassic_Park_box_art_%28NES%29.jpg,
384,12284,NES,Kabuki Quantum Fighter,Fighting,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/Kabuki_Quantum_Fighter.jpg/220px-Kabuki_Quantum_Fighter.jpg,
385,12285,NES,Karate Champ,Fighting,https://www.mobygames.com/images/covers/l/16474-karate-champ-nes-front-cover.jpg,
386,39518,NES,Karate Champ [5 Screw],Sports,https://www.mobygames.com/images/covers/l/16474-karate-champ-nes-front-cover.jpg,
387,12286,NES,Karnov,Action & Adventure,https://i.pinimg.com/originals/8f/18/80/8f1880d9448e44e6a83f2fc543dac581.jpg,
388,9204,NES,Kick Master,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Kick_Master_Coverart.png/220px-Kick_Master_Coverart.png,
389,12287,NES,Kickle Cubicle,Action & Adventure,https://www.mobygames.com/images/covers/l/77990-kickle-cubicle-nes-front-cover.jpg,
390,11996,NES,Kid Icarus,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Kid_Icarus_NES_box_art.png/220px-Kid_Icarus_NES_box_art.png,
391,38010,NES,Kid Icarus [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Kid_Icarus_NES_box_art.png/220px-Kid_Icarus_NES_box_art.png,
392,9205,NES,Kid Klown in Night Mayor World,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/88/Kid_Klown_in_Night_Mayor_World_Coverart.png/220px-Kid_Klown_in_Night_Mayor_World_Coverart.png,
393,12288,NES,Kid Kool,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Kid_Kool_Coverart.png/220px-Kid_Kool_Coverart.png,
394,12289,NES,Kid Niki Radical Ninja,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Kid_Niki_-_Radical_Ninja_Coverart.png/220px-Kid_Niki_-_Radical_Ninja_Coverart.png,
395,38041,NES,Kid Niki Radical Ninja [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Kid_Niki_-_Radical_Ninja_Coverart.png/220px-Kid_Niki_-_Radical_Ninja_Coverart.png,
396,16437,NES,King Neptune's Adventure,Action & Adventure,https://now.estarland.com/images/products/hr/13446/096962810160.jpg,
397,12290,NES,King of Kings,RPG,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/King_of_Kings_-_The_Early_Years_Coverart.png/250px-King_of_Kings_-_The_Early_Years_Coverart.png,
398,9212,NES,King's Knight,Strategy,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/King%27s_Knight_Screenshot1.jpg/220px-King%27s_Knight_Screenshot1.jpg,
399,12291,NES,King's Quest V,RPG,https://www.mobygames.com/images/covers/l/224591-king-s-quest-v-nes-front-cover.png,
400,12292,NES,Kings of the Beach,Sports,https://www.mobygames.com/images/covers/l/51824-kings-of-the-beach-nes-front-cover.jpg,
401,9213,NES,Kirby's Adventure,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Kirby%27s_Adventure_Coverart.png/220px-Kirby%27s_Adventure_Coverart.png,
402,12293,NES,Kiwi Kraze,Action & Adventure,https://takeontheneslibrary.com/wp-content/uploads/2018/01/063-Kiwi-Kraze.jpg,
403,12294,NES,Klash Ball,Sports,https://r.mprd.se/fup/up/56010-Klash_Ball_(USA)-1496879694.jpg,
404,12295,NES,Klax,Puzzle,https://www.mobygames.com/images/covers/l/15584-klax-nes-front-cover.jpg,
405,12296,NES,Knight Rider,Racing,https://www.mobygames.com/images/covers/l/169346-knight-rider-nes-front-cover.jpg,
406,12297,NES,Krazy Kreatures,Action & Adventure,https://www.mobygames.com/images/covers/l/17989-krazy-kreatures-nes-front-cover.jpg,
407,12298,NES,Krion Conquest,Action & Adventure,https://www.mobygames.com/images/covers/l/224596-the-krion-conquest-nes-front-cover.png,
408,9217,NES,Krusty's Fun House,Puzzle,https://www.mobygames.com/images/covers/l/146966-krusty-s-super-fun-house-nes-front-cover.jpg,
409,12299,NES,Kung Fu,Fighting,https://www.mobygames.com/images/covers/l/15705-kung-fu-master-nes-front-cover.jpg,
410,12300,NES,Kung Fu Heroes,Fighting,https://upload.wikimedia.org/wikipedia/en/5/5c/KungFuHeroes_frontcover.png,
411,37973,NES,Kung Fu [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/15705-kung-fu-master-nes-front-cover.jpg,
412,9242,NES,L'Empereur,Strategy,https://www.mobygames.com/images/covers/l/249192-l-empereur-dos-front-cover.jpg,
413,9222,NES,Laser Invasion,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Laser_Invasion_Coverart.png/220px-Laser_Invasion_Coverart.png,
414,19472,NES,Laserscope,Accessories,http://jmarcosn.wanadooadsl.net/colecciones/coleccion_NES_scope.jpg,
415,9224,NES,Last Action Hero,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Last_Action_Hero_Coverart.png/220px-Last_Action_Hero_Coverart.png,
416,12301,NES,Last Starfighter,Action & Adventure,https://cdn.thegamesdb.net/images/original/boxart/front/2296-1.png,
417,12302,NES,Lee Trevino's Fighting Golf,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/LeeTrevinoFightingGolfBoxart.jpg/220px-LeeTrevinoFightingGolfBoxart.jpg,
418,12303,NES,Legacy of the Wizard,RPG,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Legacyofthewizard.jpg/220px-Legacyofthewizard.jpg,
419,11997,NES,Legend of Kage,Action & Adventure,https://www.mobygames.com/images/covers/l/260581-the-legend-of-kage-nes-front-cover.png,
420,38018,NES,Legend of Kage [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/260581-the-legend-of-kage-nes-front-cover.png,
421,9236,NES,Legend of Zelda,Strategy,https://www.mobygames.com/images/covers/l/14445-the-legend-of-zelda-nes-front-cover.jpg,
422,38020,NES,Legend of Zelda [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/14445-the-legend-of-zelda-nes-front-cover.jpg,
423,38512,NES,Legend of Zelda [Gray Cart],Action & Adventure,https://www.mobygames.com/images/covers/l/14445-the-legend-of-zelda-nes-front-cover.jpg,
424,12304,NES,Legendary Wings,Other,https://i.pinimg.com/originals/ce/54/84/ce5484a576f991776d561b73cbc280e7.jpg,
425,12305,NES,Legends of the Diamond,Baseball,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Legends_of_the_Diamond_cover.jpg/220px-Legends_of_the_Diamond_cover.jpg,
426,9240,NES,Lemmings,Puzzle,https://www.mobygames.com/images/covers/l/59103-lemmings-nes-front-cover.jpg,
427,9245,NES,Lethal Weapon,Action & Adventure,https://www.mobygames.com/images/covers/l/351852-lethal-weapon-nes-front-cover.jpg,
428,12306,NES,Life Force,Action & Adventure,https://www.mobygames.com/images/covers/l/14449-life-force-nes-front-cover.jpg,
429,12307,NES,Linus Spacehead's Cosmic Adventure,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Linus_Spacehead%27s_Cosmic_Crusade_cover.png/256px-Linus_Spacehead%27s_Cosmic_Crusade_cover.png,
430,39522,NES,Linus Spacehead's Cosmic Adventure [Aladdin],Action & Adventure,https://www.mobygames.com/images/covers/l/14723-cosmic-spacehead-nes-front-cover.jpg,
431,12308,NES,Little League Baseball,Baseball,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/LittleLeagueBaseballBoxShotNES.jpg/220px-LittleLeagueBaseballBoxShotNES.jpg,
432,9248,NES,Little Mermaid,Action & Adventure,https://www.mobygames.com/images/covers/l/255951-disney-s-the-little-mermaid-nes-front-cover.jpg,
433,9249,NES,Little Nemo The Dream Master,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Littlenemocover.png/250px-Littlenemocover.png,
434,12309,NES,Little Ninja Brothers,Action & Adventure,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/little-ninja-brothers-usa.png,
435,9250,NES,Little Samson,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/NES-LittleSamson.jpg/220px-NES-LittleSamson.jpg,
436,11998,NES,Lode Runner,Action & Adventure,http://img2.game-oldies.com/sites/default/files/packshots/nintendo-nes/lode-runner-usa.png,
437,38024,NES,Lode Runner [5 Screw],Action & Adventure,http://img2.game-oldies.com/sites/default/files/packshots/nintendo-nes/lode-runner-usa.png,
438,9253,NES,Lone Ranger,Action & Adventure,https://www.mobygames.com/images/covers/l/115003-the-lone-ranger-nes-front-cover.jpg,
439,12310,NES,Loopz,Puzzle,https://www.mobygames.com/images/covers/l/175551-loopz-nes-front-cover.jpg,
440,12311,NES,Low G Man,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Low_G_Man_NES_US_box.jpg/220px-Low_G_Man_NES_US_box.jpg,
441,9260,NES,Lunar Pool,Sports,https://upload.wikimedia.org/wikipedia/en/2/25/LunarPoolNESBoxart.jpg,
442,38036,NES,Lunar Pool [5 Screw],Sports,https://upload.wikimedia.org/wikipedia/en/2/25/LunarPoolNESBoxart.jpg,
443,9307,NES,M.C. Kids,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/89/M.C._Kids_cover.png/220px-M.C._Kids_cover.png,
444,9387,NES,M.U.L.E.,Other,https://www.mobygames.com/images/covers/l/80346-m-u-l-e-nes-front-cover.jpg,
445,12386,NES,MTV Remote Control,Action & Adventure,https://www.mobygames.com/images/covers/l/175543-remote-control-nes-front-cover.jpg,
446,12312,NES,MUSCLE,Action & Adventure,https://www.mobygames.com/images/covers/l/120864-m-u-s-c-l-e-nes-front-cover.jpg,
447,11999,NES,Mach Rider,Racing,https://www.mobygames.com/images/covers/l/76295-mach-rider-nes-front-cover.png,
448,37978,NES,Mach Rider [5 Screw],Racing,https://www.mobygames.com/images/covers/l/76295-mach-rider-nes-front-cover.png,
449,12313,NES,Mad Max,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Mad_Max_Coverart.png/220px-Mad_Max_Coverart.png,
450,9275,NES,Magic Darts,Sports,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Magic_Darts_Cover.jpg/220px-Magic_Darts_Cover.jpg,
451,12227,NES,Magic Johnson's Fast Break,Basketball,https://www.mobygames.com/images/covers/l/163635-magic-johnson-s-fast-break-nes-front-cover.jpg,
452,12314,NES,Magician,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Magician_Cover.jpg/220px-Magician_Cover.jpg,
453,12315,NES,Magmax,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/MagMax_Cover.jpg/250px-MagMax_Cover.jpg,
454,12316,NES,Major League Baseball,Baseball,https://www.mobygames.com/images/covers/l/127932-major-league-baseball-nes-front-cover.jpg,
455,12317,NES,Maniac Mansion,Action & Adventure,https://www.mobygames.com/images/covers/l/44818-maniac-mansion-nes-front-cover.jpg,
456,13766,NES,Mappy-Land,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Mappy_Land_box_art.jpg/250px-Mappy_Land_box_art.jpg,
457,12319,NES,Marble Madness,Puzzle,https://www.mobygames.com/images/covers/l/78197-marble-madness-nes-front-cover.jpg,
458,12000,NES,Mario Bros,Action & Adventure,https://www.mobygames.com/images/covers/l/14501-mario-bros-nes-front-cover.jpg,
459,37987,NES,Mario Bros [5 Screw],Action & Adventure,https://www.mobygames.com/images/covers/l/14501-mario-bros-nes-front-cover.jpg,
460,9287,NES,Mario Is Missing,Action & Adventure,https://www.mobygames.com/images/covers/l/246802-mario-is-missing-nes-front-cover.png,
461,9289,NES,Mario's Time Machine,Action & Adventure,https://www.retrogamecases.com/wp-content/uploads/nes_mariostimemachine.jpg,
462,12321,NES,Master Chu and the Drunkard Hu,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/8/89/Master_Chu_and_the_Drunkard_Hu_cover.jpg,
463,14925,NES,Maxi 15,Action & Adventure,https://www.mobygames.com/images/covers/l/308613-maxi-15-nes-front-cover.jpg,
464,12322,NES,Mechanized Attack,Action & Adventure,https://www.mobygames.com/images/covers/l/94962-mechanized-attack-nes-front-cover.jpg,
465,9314,NES,Mega Man,Action & Adventure,https://venturebeat.com/wp-content/uploads/2013/03/megamanbox.jpg,
466,37373,NES,Mega Man 10,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Megaman10.jpg/220px-Megaman10.jpg,
467,12323,NES,Mega Man 2,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Megaman2_box.jpg/220px-Megaman2_box.jpg,
468,53798,NES,Mega Man 2 [30th Anniversary Edition],Action & Adventure,https://cdn.shopify.com/s/files/1/0580/0965/products/MM2_STOREIMG_SET.png?v=1539970159,
469,9315,NES,Mega Man 3,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Megaman3_box.jpg/220px-Megaman3_box.jpg,
470,12324,NES,Mega Man 4,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Megaman4_box.jpg/220px-Megaman4_box.jpg,
471,9316,NES,Mega Man 5,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/Megaman5_box.jpg/220px-Megaman5_box.jpg,
472,9317,NES,Mega Man 6,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Megaman6_box.jpg/220px-Megaman6_box.jpg,
473,34155,NES,Mega Man 9 Press Kit,Action & Adventure,https://i.pinimg.com/originals/b7/3f/a2/b73fa299eeed7897f50589bfdc31faa5.jpg,
474,38045,NES,Mega Man [5 Screw],Action & Adventure,https://venturebeat.com/wp-content/uploads/2013/03/megamanbox.jpg,
475,16294,NES,Megacom 76,Other,https://i.ebayimg.com/images/g/Du4AAOSwjrlaxCWA/s-l300.jpg,
476,12325,NES,Menace Beach,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Menace_Beach_cover.jpg/220px-Menace_Beach_cover.jpg,
477,12326,NES,Mendel Palace,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Mendel_Palace_Cover.jpg/220px-Mendel_Palace_Cover.jpg,
478,12327,NES,Mermaids of Atlantis,Action & Adventure,https://r.mprd.se/fup/up/56259-Mermaids_of_Atlantis_-_The_Riddle_of_the_Magic_Bubble_(USA)_(Unl)-1498362429.jpg,
479,12328,NES,Metal Fighter,Fighting,https://www.mobygames.com/images/covers/l/18241-metal-fighter-nes-front-cover.jpg,
480,12329,NES,Metal Gear,Action & Adventure,https://www.mobygames.com/images/covers/l/79987-metal-gear-nes-front-cover.png,
481,12330,NES,Metal Mech,Action & Adventure,https://server.emulator.games/images/nintendo/metal-mech.jpg,
482,12331,NES,Metal Storm,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Metal_Storm_North_American_NES_box_art.jpg/220px-Metal_Storm_North_American_NES_box_art.jpg,
483,9331,NES,Metroid,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/5/5d/Metroid_boxart.jpg,
484,37991,NES,Metroid [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/5/5d/Metroid_boxart.jpg,
485,38511,NES,Metroid [Yellow Label],Action & Adventure,https://i.pinimg.com/originals/f0/4e/31/f04e31da22c62eb2140e9c3223f0ef10.jpg,
486,12332,NES,Michael Andretti's World GP,Racing,https://upload.wikimedia.org/wikipedia/en/e/e6/Maworldgp.jpg,
487,9337,NES,Mickey Mousecapade,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/MickeyMousecapadeBoxart.jpg/220px-MickeyMousecapadeBoxart.jpg,
488,9338,NES,Mickey's Adventure in Numberland,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/0/01/Mickey%27s_Adventures_in_Numberland_Cover.jpg/220px-Mickey%27s_Adventures_in_Numberland_Cover.jpg,
489,9339,NES,Mickey's Safari in Letterland,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Mickey%27s_Safari_in_Letterland_Cover.jpg/220px-Mickey%27s_Safari_in_Letterland_Cover.jpg,
490,12333,NES,Micro Machines,Racing,https://www.mobygames.com/images/covers/l/14469-micro-machines-nes-front-cover.jpg,
491,39523,NES,Micro Machines [Aladdin],Racing,https://server.emulator.games/images/nintendo/micro-machines.jpg,
492,12334,NES,Mig 29,Other,https://upload.wikimedia.org/wikipedia/en/2/28/MiG_29_Soviet_Fighter_cover.jpg,
493,9349,NES,Might and Magic,Strategy,http://img1.game-oldies.com/sites/default/files/packshots/nintendo-nes/might-magic-secret-of-the-inner-sanctum-usa.png,
494,12002,NES,Mighty Bomb Jack,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Mighty_Bomb_Jack_cover.jpg/220px-Mighty_Bomb_Jack_cover.jpg,
495,38011,NES,Mighty Bomb Jack [5 Screw],Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Mighty_Bomb_Jack_cover.jpg/220px-Mighty_Bomb_Jack_cover.jpg,
496,9351,NES,Mighty Final Fight,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Mighty_Final_Fight_%28American_cover%29.jpg/220px-Mighty_Final_Fight_%28American_cover%29.jpg,
497,12001,NES,Mike Tyson's Punch-Out,Sports,https://cdn.wikimg.net/en/strategywiki/images/thumb/1/13/Mike_Tyson%27s_Punch_Out%21%21_Boxart.jpg/250px-Mike_Tyson%27s_Punch_Out%21%21_Boxart.jpg,
498,39517,NES,Mike Tyson's Punch-Out [5 Screw],Sports,https://cdn.wikimg.net/en/strategywiki/images/thumb/1/13/Mike_Tyson%27s_Punch_Out%21%21_Boxart.jpg/250px-Mike_Tyson%27s_Punch_Out%21%21_Boxart.jpg,
499,12336,NES,Millipede,Arcade,https://www.mobygames.com/images/covers/l/175443-millipede-nes-front-cover.jpg,
500,12003,NES,Milon's Secret Castle,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Milon%27s_Secret_Castle_cover.jpg/220px-Milon%27s_Secret_Castle_cover.jpg,
501,12337,NES,Miracle Piano,Music,http://cdn.shopify.com/s/files/1/1007/9564/products/nes_miraclepianoteachingsystem_front_grande.jpg?v=1496986037,
502,50113,NES,Miracle Piano Keyboard,Accessories,https://upload.wikimedia.org/wikipedia/en/3/33/Miracle_Piano_Teaching_System_cover.jpg,
503,19303,NES,Mission Cobra,Other,https://upload.wikimedia.org/wikipedia/en/3/37/Mission_Cobra_Coverart.png,
504,9358,NES,Mission Impossible,Action & Adventure,https://www.mobygames.com/images/covers/l/93129-mission-impossible-nes-front-cover.jpg,
505,9366,NES,Monopoly,Strategy,https://gamefaqs.akamaized.net/box/2/8/4/5284_front.jpg,
506,12338,NES,Monster Party,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Monster_Party_Box.JPG/220px-Monster_Party_Box.JPG,
507,12339,NES,Monster Truck Rally,Racing,https://upload.wikimedia.org/wikipedia/en/thumb/5/57/MonsterTruckRallyBoxShotNES.jpg/220px-MonsterTruckRallyBoxShotNES.jpg,
508,12340,NES,Monster in My Pocket,Action & Adventure,https://gamefaqs.akamaized.net/box/4/7/0/49470_front.jpg,
509,21116,NES,Moon Ranger,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Moon_Ranger_Cover.jpg/220px-Moon_Ranger_Cover.jpg,
510,9377,NES,Motor City Patrol,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/Motor_City_Patrol_Cover.jpg/220px-Motor_City_Patrol_Cover.jpg,
511,9382,NES,Ms. Pac-Man (Namco),Action & Adventure,https://cdn11.bigcommerce.com/s-ymgqt/images/stencil/300x300/products/28734/19904/Game_Nintendo_NES_MS_Pac_Namco-2__19232.1394743515.jpg?c=2&imbypass=on,
512,30883,NES,Ms. Pac-Man [Tengen],Arcade,https://www.mobygames.com/images/covers/l/253238-ms-pac-man-nes-front-cover.png,
513,12341,NES,Muppet Adventure,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Muppet_Adventure_Chaos_at_the_Carnival_Cover.jpg/250px-Muppet_Adventure_Chaos_at_the_Carnival_Cover.jpg,
514,9390,NES,Mutant Virus,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/The_Mutant_Virus_-_Crisis_in_a_Computer_World_Coverart.jpg/220px-The_Mutant_Virus_-_Crisis_in_a_Computer_World_Coverart.jpg,
515,14929,NES,Myriad 6-in-1,Action & Adventure,https://upload.wikimedia.org/wikipedia/commons/6/62/6in1myriad.jpg,
516,12342,NES,Mystery Quest,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/MysteryQuestNABoxart.jpg/220px-MysteryQuestNABoxart.jpg,
517,12343,NES,NARC,Action & Adventure,https://www.mobygames.com/images/covers/l/175624-narc-nes-front-cover.jpg,
518,16388,NES,NES Advantage Controller,Controllers,https://images-na.ssl-images-amazon.com/images/I/51jjr9lsIcL.jpg,
519,16389,NES,NES Four Score,Accessories,https://images-na.ssl-images-amazon.com/images/I/51dKXsPNaFL._AC_.jpg,
520,21587,NES,NES Max Controller,Controllers,http://www.thealmightyguru.com/Wiki/images/7/7b/NES_Max_-_Box_-_Front.jpg,
521,9449,NES,NES Open Tournament Golf,Sports,https://upload.wikimedia.org/wikipedia/en/f/f8/Nesopen.jpg,
522,19364,NES,NES Satellite 4 Controller Port,Accessories,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/NES-Satellite.jpg/1200px-NES-Satellite.jpg,
523,9459,NES,NFL Football,Football,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/NFL_Football_1988_NES_cover.jpg/220px-NFL_Football_1988_NES_cover.jpg,
524,21251,NES,NTF2 Test Cartridge,Other,http://nintendoagemedia.com/elements_nocache/7702D98E-C197-9472-6F47310219681A2D.jpg,
525,9483,NES,Nigel Mansell's World Championship Racing,Racing,https://www.mobygames.com/images/covers/l/146968-nigel-mansell-s-world-championship-racing-nes-front-cover.jpg,
526,9487,NES,Nightshade,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Nightshade_%28NES%29_Coverart.png/220px-Nightshade_%28NES%29_Coverart.png,
527,12344,NES,Ninja Crusaders,Action & Adventure,https://www.mobygames.com/images/covers/l/294267-ninja-crusaders-nes-front-cover.jpg,
528,9488,NES,Ninja Gaiden,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Ninja_Gaiden_%28NES%29.jpg/220px-Ninja_Gaiden_%28NES%29.jpg,
529,12004,NES,Ninja Gaiden II The Dark Sword of Chaos,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Ninja_Gaiden_II-_The_Dark_Sword_of_Chaos_boxart.jpg/220px-Ninja_Gaiden_II-_The_Dark_Sword_of_Chaos_boxart.jpg,
530,9490,NES,Ninja Gaiden III Ancient Ship of Doom,Action & Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Ninja_Gaiden_III_The_Ancient_Ship_of_Doom.jpg/220px-Ninja_Gaiden_III_The_Ancient_Ship_of_Doom.jpg,
531,12345,NES,Ninja Kid,Action & Adventure,https://images-na.ssl-images-amazon.com/images/I/51A4D1yqAsL._AC_SX215_.jpg,
532,37995,NES,Ninja Kid [5 Screw],Action & Adventure,https://images-na.ssl-images-amazon.com/images/I/51A4D1yqAsL._AC_SX215_.jpg,
533,19387,NES,Nintendo Campus Challenge 1991,Other,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Campus-challenge-1991.jpg/220px-Campus-challenge-1991.jpg,
534,34874,NES,Nintendo Campus Challenge 1991 [Reproduction],Action & Adventure,https://www.retrousb.com/images/ncc_med.png,
535,38568,NES,Nintendo NES Action Set Console,Systems,,
536,38570,NES,Nintendo NES Challenge Set Console,Systems,,
537,37130,NES,Nintendo NES Classic Edition,Systems,,
538,37198,NES,Nintendo NES Classic Edition Controller,Controllers,,
539,13743,NES,Nintendo NES Console,Systems,,
540,13805,NES,Nintendo NES Controller,Controllers,,
541,39977,NES,Nintendo NES Deluxe Set Console,Systems,,
542,40469,NES,Nintendo NES Power Set Console,Systems,,
543,38569,NES,Nintendo NES Sports Set Console,Systems,,
544,14933,NES,Nintendo World Championship,Action & Adventure,https://www.mariowiki.com/images/thumb/2/28/Standard_Cartridge_-_Nintendo_World_Championship.jpg/1200px-Standard_Cartridge_-_Nintendo_World_Championship.jpg,
545,16173,NES,Nintendo World Championship Gold,Action & Adventure,https://image.gamevaluenow.com/nes/nwc_gold.jpg,
546,38640,NES,Nintendo World Championship [25th Anniversary],Other,https://images.offerup.com/GT52uTyfcS6rTKOSkxWKARahJzg=/600x752/a74c/a74cfc419905409a9f043785f68dd580.jpg,
547,34873,NES,Nintendo World Championship [Reproduction],Action & Adventure,,
548,9492,NES,Nintendo World Cup,Soccer,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Nintendo_World_Cup_Cover.jpg/220px-Nintendo_World_Cup_Cover.jpg,
549,9495,NES,Nobunaga's Ambition,Strategy,https://r.mprd.se/fup/up/56462-Nobunaga's_Ambition_(USA)-1510806975.jpg,
550,13108,NES,Nobunaga's Ambition 2,Strategy,http://img2.game-oldies.com/sites/default/files/packshots/nintendo-nes/nobunaga-s-ambition-ii-usa.png,
551,12346,NES,North and South,Action & Adventure,https://www.mobygames.com/images/covers/l/116397-north-south-nes-front-cover.jpg,
552,12347,NES,ORB 3D,Action & Adventure,https://www.mobygames.com/images/covers/l/18651-orb-3d-nes-front-cover.jpg,
